Id,target
1000092,0.6415483337926489
1000093,0.18792531722863712
1000094,0.671444659692648
1000095,0.7720415909038749
1000096,0.5956194350209179
1000097,0.20074270852050755
1000098,0.7178042460267869
1000099,0.6053988012765035
1000100,0.5917328019686
1000101,0.8449633885997261
1000102,0.32069925661809695
1000103,0.26853685582824754
1000104,0.08327110361517792
1000105,0.7381600755166897
1000106,0.8522492759105141
1000107,0.8144578835903905
1000108,0.11839669533393196
1000109,0.759056863070326
1000110,0.5987771120576582
1000111,0.3213227414811157
1000112,0.5742106413610388
1000113,0.6573170717071168
1000114,0.17735018168824687
1000115,0.7627497382941122
1000116,0.6778012129680907
1000117,-0.05250762524284598
1000118,0.656256955109634
1000119,-0.11755786204745632
1000120,0.28573632778917807
1000121,0.5020468579295398
1000122,0.589516320389953
1000123,0.8717758626484412
1000124,0.7005872027336172
1000125,0.7494167567677184
1000126,0.6482946455144453
1000127,0.7166863331116473
1000128,0.552141696471678
1000129,0.45440478251489164
1000130,-0.40625247179706886
1000131,0.8057890226412834
1000132,0.844870402066185
1000133,0.7133187220153272
1000134,0.8043899769542892
1000135,0.7998711446019194
1000136,0.5528385167604027
1000137,0.41909529021591263
1000138,0.5064740982692758
1000139,0.4715535906141846
1000140,0.23689709268523468
1000141,0.5808792458256741
1000142,0.8629285480894875
1000143,0.5570865199237417
1000144,0.06492485823771102
1000145,0.5746065688469327
1000146,0.24221496359088218
1000147,0.746734521448496
1000148,0.6058771452468296
1000149,0.23214678673276984
1000150,0.8090054108774523
1000151,0.6449735195847205
1000152,0.3790981012726666
1000153,0.8089655827332687
1000154,0.28732784531428107
1000155,-0.2655155974406641
1000156,0.07355288447153152
1000157,0.17827227119660144
1000158,-0.2476553538980435
1000159,-0.7588291126090188
1000160,0.06079020008949441
1000161,0.31335750534050466
1000162,0.8601654272571472
1000163,0.8033073838534582
1000164,0.6702319252750913
1000165,-3.1294885363649376
1000166,0.8088086148290149
1000167,0.7739185060155452
1000168,0.561146057444832
1000169,0.6566809405114022
1000170,0.8838683826111601
1000171,0.47078905787756375
1000172,0.28678211706588713
1000173,0.17720087428504225
1000174,0.7370214799315264
1000175,0.7176736708459982
1000176,0.8926657183021751
1000177,0.6512175897439544
1000178,0.1996027711822567
1000179,0.20749063545022395
1000180,0.48790727714967924
1000181,0.7728272916647307
1000182,0.4343636036217162
1000183,0.8813368073952818
1000184,0.7459332474723701
1000185,-0.494870360867194
1000186,0.23673855485827625
1000187,0.498433040330013
1000188,0.7395395469106483
1000189,0.4375282220586434
1000190,0.473488099783345
1000191,0.6123740725546992
1000192,0.795726813048025
1000193,0.5699565151187139
1000194,-0.014568967374615788
1000195,-0.3342446131618869
1000196,0.5975736764613909
1000197,0.359385530847708
1000198,-0.2226924655645288
1000199,0.7103994189465708
1000200,0.31791910006747404
1000201,0.4164215293133852
1000202,0.641994403253642
1000203,0.5187953694896942
1000204,0.8871719045106915
1000205,0.8357122891069729
1000206,0.6647460903899491
1000207,0.26732994786032643
1000208,0.8063924796821681
1000209,0.5041077054595973
1000210,0.6531799928032496
1000211,0.74779762000934
1000212,0.8581503696012618
1000213,0.678038183151805
1000214,0.5965183658607698
1000215,0.48828007761955333
1000216,0.5818955892268158
1000217,-0.04808152399374635
1000218,0.39581059734778273
1000219,0.72085685837985
1000220,0.4990374535696956
1000221,0.10107252613997127
1000222,0.3959754528304415
1000223,-0.24012328446515688
1000224,0.6718760733451857
1000225,0.6025963694149951
1000226,0.6790111240824024
1000227,0.796584211325128
1000228,0.5687866444062418
1000229,0.6680198926614581
1000230,0.4516037622758199
1000231,0.5470701163959475
1000232,0.8876387706812747
1000233,0.6276346724488198
1000234,0.7927606101787644
1000235,-0.4913475842083319
1000236,0.7959927389755417
1000237,0.7136191649210747
1000238,0.5162335379702406
1000239,-0.6636541073127283
1000240,-0.1287467239141663
1000241,0.47305046638833037
1000242,0.4565769996834064
1000243,0.5808811217624879
1000244,0.9382706220539079
1000245,0.789175950824964
1000246,0.6024058232224143
1000247,0.6340494267878517
1000248,0.5308585346686401
1000249,0.5905448485038002
1000250,0.4962820455461936
1000251,0.8130509518693031
1000252,0.7224671240833741
1000253,0.2741311024415762
1000254,0.6272285779805628
1000255,0.681941163354605
1000256,0.5534019108508192
1000257,0.7165505437939016
1000258,0.3812090649386968
1000259,0.41159029292555455
1000260,0.6687170942228072
1000261,0.3301235573239074
1000262,0.43115850002543527
1000263,0.6652247394032592
1000264,0.7162649677854638
1000265,0.5158674918930723
1000266,0.3533473730372024
1000267,0.6628340677577466
1000268,0.4897048304866889
1000269,0.6062994705498129
1000270,0.41465483783039436
1000271,0.4298991643261356
1000272,0.645591611544569
1000273,-0.6469967175434622
1000274,0.4716478520152888
1000275,0.5127187145866642
1000276,0.5904527272752264
1000277,0.8284426773491782
1000278,0.6716243674682489
1000279,0.5238635571407991
1000280,0.5303799904433648
1000281,0.5033945883581014
1000282,0.7284597724829139
1000283,0.8131332384507938
1000284,0.7632301942669787
1000285,0.3316500383075235
1000286,-0.4549315528117205
1000287,0.9184966424683613
1000288,0.25399520951767224
1000289,-0.7231984797038907
1000290,0.4972808620796127
1000291,0.347787722129703
1000292,-0.014379181780165201
1000293,0.3076161948873933
1000294,0.7896605391436015
1000295,0.7844834088933748
1000296,0.6045618955693529
1000297,0.44696597381041625
1000298,0.7303443671362627
1000299,0.8290063003309586
1000300,0.2816259257348964
1000301,0.8270722858847778
1000302,0.463803926946965
1000303,0.6608423612768919
1000304,0.11077336703513203
1000305,0.7657316316603366
1000306,0.7937511439711599
1000307,0.6567903926750046
1000308,0.2029453421010858
1000309,0.28320878164843866
1000310,-0.45501459689804125
1000311,0.331549966865019
1000312,-0.0014297318282996553
1000313,0.508312742777477
1000314,0.6002530229977234
1000315,0.23249936061212337
1000316,0.5498287028167196
1000317,0.22657180011139333
1000318,0.8092202252505366
1000319,0.29260493413492167
1000320,0.6757938070100351
1000321,0.2496678138038318
1000322,0.4288525618358366
1000323,0.5108821575346034
1000324,0.6906716028376793
1000325,0.2632935952597579
1000326,0.6004991611599012
1000327,0.4915691103320062
1000328,0.4979517300515006
1000329,0.8023187710189703
1000330,0.8418202486903681
1000331,0.4138380808397862
1000332,0.8002495929302272
1000333,0.8495408063569388
1000334,0.41849610690749944
1000335,0.5625650653815023
1000336,0.7298096147314556
1000337,0.24406791188383858
1000338,-0.3552801586148672
1000339,-0.286947869807551
1000340,0.291270378565826
1000341,0.4896777649032233
1000342,0.47712462772685577
1000343,0.7614316440384399
1000344,0.4915672954065837
1000345,0.7814946154417599
1000346,0.7572587952252353
1000347,0.42292233613654057
1000348,0.5457112634367257
1000349,0.5433680594127424
1000350,0.7761315760356933
1000351,0.5777383043915456
1000352,0.7449688081356743
1000353,0.4926385884302782
1000354,0.9093862033063809
1000355,0.47037046297699686
1000356,0.6050037198814373
1000357,0.8120310163860599
1000358,0.8245228096755554
1000359,0.7925725615971614
1000360,-0.7087196437469754
1000361,0.33529936677985595
1000362,0.143161322271118
1000363,0.30206325089148856
1000364,0.4834187857761241
1000365,0.8137971594770681
1000366,0.7832420127908695
1000367,0.46663187891645236
1000368,0.9095876400261439
1000369,0.657296610427892
1000370,0.7842519214800936
1000371,0.14279263684657098
1000372,0.8398050715826993
1000373,0.8556592798940013
1000374,-0.37659530529814295
1000375,0.837559222161991
1000376,0.01158557266199331
1000377,0.08009379633706815
1000378,0.30967389733599693
1000379,-0.2365116594253652
1000380,0.7077914861477944
1000381,0.07463993697895305
1000382,0.5786016378293372
1000383,0.7967573060224623
1000384,0.8348590296448408
1000385,0.38002490735687655
1000386,0.8420633665927847
1000387,0.13910922307400786
1000388,0.7871190789372331
1000389,0.8447549077465889
1000390,0.526336351030632
1000391,0.863791591704433
1000392,0.6088983515744836
1000393,0.6623876296172406
1000394,0.5879981438332665
1000395,0.5578964190466498
1000396,0.8552531847470727
1000397,0.6980881508589402
1000398,0.6588392886998682
1000399,0.606257601365655
1000400,0.31643019048492305
1000401,0.7613963058658066
1000402,0.9287776479820293
1000403,0.4686689558438772
1000404,0.6359357719877028
1000405,0.6269530094732635
1000406,0.7902098542703376
1000407,0.17218801306503534
1000408,0.44722816689576506
1000409,0.001535276463916945
1000410,0.55370847154928
1000411,0.507233996152404
1000412,0.514569199402104
1000413,-0.06411299047750416
1000414,0.8244236140496277
1000415,0.8659943679261297
1000416,0.5699076417863654
1000417,-0.5848809034804221
1000418,0.539119323711231
1000419,0.427474947866573
1000420,0.5583408880554869
1000421,0.6868478340233085
1000422,0.7590558336906365
1000423,0.7773506390275217
1000424,0.7569837854163833
1000425,0.17244908403925863
1000426,0.8236582062664947
1000427,0.7512292729328748
1000428,0.33423228654673276
1000429,0.014385859840329696
1000430,0.12856524225347113
1000431,0.28447102696294974
1000432,0.08047788175720985
1000433,0.4998116003934357
1000434,0.8288146053888352
1000435,-0.023136260451689854
1000436,0.1593497504939106
1000437,0.8033109666988968
1000438,0.590011183288131
1000439,0.5483755449926054
1000440,0.7674562212663951
1000441,0.4817826527199066
1000442,0.6444571295498825
1000443,0.7318953805237263
1000444,0.7970883318938193
1000445,0.7205942916969413
1000446,0.2721105531830215
1000447,0.23655648039015886
1000448,0.7225891962642421
1000449,0.3861681059538185
1000450,0.7107074313037941
1000451,0.6144230260461975
1000452,0.6398509904372052
1000453,0.7504650970256698
1000454,0.5640040451924113
1000455,0.786532332988984
1000456,-0.08707376945085106
1000457,0.5088836512251917
1000458,0.8229949971853326
1000459,0.6241891229825569
1000460,-0.38685017175150915
1000461,0.5359548146104821
1000462,0.8448736067747958
1000463,0.6363601693866546
1000464,-0.7753647179980097
1000465,0.36890285081300883
1000466,0.4062157513731163
1000467,0.8012427947535389
1000468,0.4022282963559304
1000469,0.4367819305878468
1000470,-0.028303138267198782
1000471,0.6031292766449693
1000472,0.6874538712758222
1000473,0.5143120345898364
1000474,0.04755885712436362
1000475,0.8255031897204393
1000476,0.8788614390525205
1000477,0.470141210417588
1000478,0.18573558893350495
1000479,-0.10911268704145709
1000480,0.5808992983609755
1000481,0.5472684050746841
1000482,0.719627107976926
1000483,0.4170180567793027
1000484,0.6851667380549756
1000485,0.699036780150581
1000486,0.4142359214870939
1000487,0.8409768310904281
1000488,0.7949011454962641
1000489,-0.2980495299744251
1000490,0.6915603186478718
1000491,0.3121805370003989
1000492,0.511627535378027
1000493,0.685698146923319
1000494,0.14209683344097176
1000495,0.6748391576611994
1000496,0.7581921600290529
1000497,0.5084169373197612
1000498,0.40153681253516316
1000499,0.1670855405138712
1000500,0.6143637245468209
1000501,0.6895096658973802
1000502,0.7714247076285902
1000503,0.7475177536370861
1000504,0.566755463619162
1000505,0.48311339300081046
1000506,0.6902728385153776
1000507,0.8016333602438704
1000508,0.7984064444131223
1000509,0.90092068683265
1000510,0.5879287217984187
1000511,0.7504167950078217
1000512,0.881190797096345
1000513,0.42728428306347377
1000514,0.3433816000464951
1000515,0.1817680681894154
1000516,0.25098123746328044
1000517,0.3126556193789202
1000518,0.8674839395436372
1000519,-0.20213333030557706
1000520,0.20781420372584392
1000521,0.7988720569161222
1000522,0.6453012621869284
1000523,0.6288361708876294
1000524,0.49533839354993814
1000525,0.14765572155217122
1000526,-0.08993168311567828
1000527,0.5149984371388978
1000528,0.5467792120821741
1000529,0.7846358917166771
1000530,0.8397970608078804
1000531,0.18873642153075582
1000532,0.7679591102304387
1000533,0.7836897457088124
1000534,0.7619001487510506
1000535,0.6927723360559127
1000536,0.7416901253200561
1000537,0.8421949653890795
1000538,0.7965967070434231
1000539,0.11808796247246438
1000540,0.5663918520953787
1000541,0.7975796387411083
1000542,0.5793646490067664
1000543,0.5779125285240132
1000544,0.8591765028851609
1000545,-0.2642818748136927
1000546,0.8264550170812426
1000547,0.6452755993693983
1000548,0.6492450809582486
1000549,0.5994487785451416
1000550,0.784345789618135
1000551,0.6410792118887703
1000552,0.7518981022953491
1000553,0.7458362616849167
1000554,0.7761597012545549
1000555,0.5104887272196719
1000556,0.8583996444389899
1000557,0.6342654012308019
1000558,0.6248609112154649
1000559,0.45713714330277316
1000560,-0.6062726053976913
1000561,0.8455957374704102
1000562,0.8577009935584542
1000563,0.38712956704143453
1000564,0.7549029413687526
1000565,0.5266833019632211
1000566,0.771694488905034
1000567,0.575671400082643
1000568,0.8020074834846181
1000569,0.23725793377439308
1000570,0.5217087698350713
1000571,0.5252744844409002
1000572,0.6519218178879694
1000573,0.5083385647114175
1000574,0.6864517195810148
1000575,0.3236870233839048
1000576,0.49471548971671286
1000577,-0.5903146867775046
1000578,0.5016607177718587
1000579,0.18028580579841946
1000580,-0.5669723763000488
1000581,0.7977188825744894
1000582,0.5179953990923483
1000583,0.7735431075252228
1000584,0.4346326200685248
1000585,0.7754650517844323
1000586,0.13027616006618586
1000587,0.6684481151838928
1000588,0.5802080299978019
1000589,0.6872074726852567
1000590,0.6407478815326079
1000591,0.4149424753273624
1000592,0.7337496060163324
1000593,0.6553382771852257
1000594,0.2680165631712288
1000595,0.8897644428150998
1000596,0.48101719157308315
1000597,0.5411994518665447
1000598,0.4078469981524575
1000599,-0.0903026510255991
1000600,0.48857577819899556
1000601,0.5128882915984705
1000602,0.8067356942520888
1000603,0.31456742026715384
1000604,0.6861627303318764
1000605,0.5097015267155846
1000606,0.6431989127372377
1000607,-0.12207202447184876
1000608,0.3068371758325266
1000609,0.76128125992719
1000610,0.38160840785457856
1000611,0.07151066640840224
1000612,-0.004181302452086967
1000613,0.7645932931008877
1000614,0.6582037732881008
1000615,0.24429694241768354
1000616,0.3805886609706339
1000617,0.9116950773885608
1000618,0.5204682776404472
1000619,0.7569472648954354
1000620,0.7342604801729405
1000621,0.1520350264920825
1000622,0.8213465228028245
1000623,0.7585533848321064
1000624,0.7888401323107669
1000625,0.8939130571143128
1000626,0.23323188372930334
1000627,0.7973512621671645
1000628,0.04962790890764037
1000629,0.3904306728560527
1000630,-0.06158025803525122
1000631,0.6094107442816904
1000632,0.386954479328987
1000633,0.5754063583573112
1000634,0.6079164688349925
1000635,0.515147128464483
1000636,0.24834712594993497
1000637,0.4274666987253843
1000638,0.7724336852073457
1000639,0.7049638240437305
1000640,0.17214666306721882
1000641,0.7900320610617156
1000642,0.8097828103565939
1000643,0.6769216476381011
1000644,0.6445817004431972
1000645,0.4549659155840959
1000646,0.47529440856010585
1000647,0.5358007642852011
1000648,0.7766599368820136
1000649,0.7159338743974915
1000650,0.7274470314931477
1000651,0.8583228175480268
1000652,0.5775367358336729
1000653,0.28596745005531904
1000654,0.2778803068274466
1000655,0.3813290402524342
1000656,0.3138631370406418
1000657,0.8329073985068033
1000658,0.4386736878606068
1000659,0.5522701975378173
1000660,0.34145655776846817
1000661,0.7449340269061051
1000662,0.7848380727837944
1000663,0.3392934096273037
1000664,0.5386532290232063
1000665,0.7772922002470322
1000666,0.8204143346302325
1000667,0.4801390997077823
1000668,0.4706011394556039
1000669,0.6072733642005932
1000670,0.4624036144428748
1000671,0.12149593055567816
1000672,0.514889777693802
1000673,0.2749008216747118
1000674,0.7165533223866077
1000675,-0.12235444162913281
1000676,0.6361962091872507
1000677,0.283379206723117
1000678,0.650576019944811
1000679,0.714334609766142
1000680,0.4680442258688348
1000681,0.7345261053883047
1000682,0.7652946619796
1000683,0.0660203856861327
1000684,0.1225536081004048
1000685,0.7461177034204166
1000686,0.2738795545365606
1000687,0.8328445590708764
1000688,0.7029340115723184
1000689,0.8916845357408242
1000690,0.731301061140516
1000691,0.6006329691904795
1000692,0.6102613271058198
1000693,0.5442096462453762
1000694,0.557128636189429
1000695,0.6625526930643624
1000696,0.5737153174673346
1000697,0.8634304898646317
1000698,0.8331500759795258
1000699,0.6015546694111694
1000700,0.5599876875520075
1000701,-0.16977352406591908
1000702,0.5357065047805807
1000703,0.6370947421268557
1000704,0.2611907252071313
1000705,0.7441930566924765
1000706,0.6763474307779758
1000707,0.5759342776460061
1000708,0.7786504976830243
1000709,0.1910813345219459
1000710,0.7539115240402023
1000711,0.7815716010701524
1000712,0.4861642209717137
1000713,0.6642746278548584
1000714,0.5378387238730937
1000715,0.6834712007599818
1000716,0.03429971757982626
1000717,0.6557565552119217
1000718,0.6716350698228236
1000719,0.6353169153249264
1000720,0.7896906408988988
1000721,0.32911621895135856
1000722,0.6098371955831235
1000723,0.7361306135730323
1000724,0.32399972139333
1000725,0.1177150051290373
1000726,0.3749126987896274
1000727,0.7525667185285281
1000728,0.8808911220221166
1000729,0.4999577938206093
1000730,0.7987979391290373
1000731,0.469567946904893
1000732,0.48830473977595035
1000733,0.5781093087882909
1000734,0.7800176581150629
1000735,0.5205999600166079
1000736,0.5913739370634409
1000737,0.8232519207938466
1000738,0.8720182572476773
1000739,0.6383680197948496
1000740,0.8255387573178429
1000741,0.8420292272735644
1000742,0.052965086460356726
1000743,0.5045770220545879
1000744,0.8938958237052149
1000745,0.8537365038843671
1000746,0.2680181042246131
1000747,0.6563825360828306
1000748,0.14604960431166075
1000749,0.7932707780667456
1000750,0.3389925527769949
1000751,0.2619835075373093
1000752,0.5758319371909483
1000753,0.8733486872462557
1000754,0.013271671039826563
1000755,0.7302303850818744
1000756,0.7619414856722896
1000757,0.8147443450343799
1000758,0.6235392398826027
1000759,0.5759767618438598
1000760,0.38130421480672716
1000761,0.7600001715210254
1000762,0.6438346845330611
1000763,0.07003906008877997
1000764,0.59718986886918
1000765,0.5244001197214486
1000766,0.7928572360618924
1000767,-0.10526064585481817
1000768,0.86009395134148
1000769,0.5171068484823411
1000770,0.7685404165639076
1000771,0.4356489496467505
1000772,0.38965060439036453
1000773,-0.005701482355108308
1000774,0.7498741662102528
1000775,0.4099762809286957
1000776,0.3965113807470691
1000777,0.23264725431483366
1000778,0.4575938424115495
1000779,0.7192196592676847
1000780,0.42691743982094166
1000781,0.6223545901723713
1000782,0.6131692847539304
1000783,0.7254258973519092
1000784,0.5500851779848577
1000785,0.34856871780126114
1000786,0.04226554780012714
1000787,0.5180514835298353
1000788,0.4191291590543962
1000789,0.5281645204585728
1000790,0.664797580964094
1000791,0.6477144756492315
1000792,0.3357168558301515
1000793,0.863367179005543
1000794,0.8733024963763226
1000795,0.3461159402903929
1000796,0.7718596563297637
1000797,0.8326390132753125
1000798,0.239913990118522
1000799,0.7389597580248026
1000800,0.5330842706343589
1000801,0.06369068294581452
1000802,0.497879375021804
1000803,0.7080416457292679
1000804,0.5609453160525849
1000805,0.20647983909949652
1000806,0.21670152749115545
1000807,0.8136278746359131
1000808,0.41774653211238083
1000809,0.6837593314992357
1000810,0.5988486738993425
1000811,0.7671790135117202
1000812,0.6798319728766906
1000813,0.5198056270180625
1000814,0.6965846278768447
1000815,0.6485076375415041
1000816,0.11191072846509871
1000817,0.6056326788912104
1000818,0.6171122918299482
1000819,0.5746459774807783
1000820,0.5797440661198942
1000821,0.7783454800325291
1000822,0.6990101614013393
1000823,0.2740677172500486
1000824,0.8127980652964625
1000825,-6.557930483629479e-05
1000826,0.6804420925072702
1000827,0.5507251946422851
1000828,0.5500631837617905
1000829,0.5032240914255486
1000830,0.27997724123104056
1000831,0.5844502669680876
1000832,0.9297708687466828
1000833,0.1804366669122438
1000834,0.47408118553439715
1000835,0.8368639663167435
1000836,0.30289114723233307
1000837,-0.5599526469211282
1000838,0.6205997624019919
1000839,0.9020254752945568
1000840,0.6287179786247786
1000841,0.6499563918414935
1000842,0.6059372714977364
1000843,-0.37338670013891423
1000844,0.6220912949076647
1000845,0.3629308832361873
1000846,0.8003278491479537
1000847,0.47476489379675424
1000848,0.6199554471028148
1000849,0.7811237705036342
1000850,0.5319609824320609
1000851,0.48238438308911236
1000852,0.6436055457200387
1000853,0.310432281453336
1000854,0.6000941948877268
1000855,0.5582566310866279
1000856,0.7734621609529566
1000857,-0.13104073625964902
1000858,0.49672963764449324
1000859,-0.11843502186687958
1000860,0.8398297713107964
1000861,0.5136471015801328
1000862,-1.8603285324593628
1000863,0.8961197797386686
1000864,0.8008517668290741
1000865,0.27376504878067726
1000866,0.3951097355902551
1000867,0.26166701293384326
1000868,0.8471102647971824
1000869,0.6750195043047349
1000870,-0.2625284424860932
1000871,0.28066702212038747
1000872,0.4249507287486556
1000873,0.6849475747185438
1000874,0.7980897678264203
1000875,0.2771890980500195
1000876,0.259170463439109
1000877,0.8302372426575286
1000878,0.41228409660223664
1000879,0.7968938171876992
1000880,0.6153475816971351
1000881,-0.5226950132899039
1000882,0.17535590213734165
1000883,0.5438936089106798
1000884,0.7951498160675715
1000885,0.05661403107488045
1000886,0.7342622273531729
1000887,0.6278043774913301
1000888,0.7827829267325194
1000889,0.6943715896843761
1000890,-0.309191444223515
1000891,-0.00820033966270965
1000892,0.829628868365102
1000893,0.4047632497453655
1000894,0.719528402737296
1000895,0.7788524245356395
1000896,0.4721810785921126
1000897,0.7955898983786647
1000898,0.42802045609153455
1000899,0.48039166521722254
1000900,0.6235638189195619
1000901,0.40107988621701934
1000902,-0.8048541762382844
1000903,0.5708724822623024
1000904,0.791449586743967
1000905,0.8285357147660841
1000906,0.5237146311856663
1000907,0.6259368205012792
1000908,0.23281055008642204
1000909,0.8013741851331228
1000910,0.8106785346682378
1000911,0.2545450106529415
1000912,0.7635129962455927
1000913,0.9031465578646023
1000914,0.620551105065336
1000915,0.4866618842053734
1000916,0.5312574754118611
1000917,0.6750090110514011
1000918,0.4533134001573535
1000919,0.8668227915244029
1000920,-0.344036354621135
1000921,0.2859959140167049
1000922,0.7472696434247804
1000923,0.6463213417085023
1000924,0.7314105543283964
1000925,0.651301163000822
1000926,0.7518862151198951
1000927,0.3293964644203945
1000928,0.4952598864910156
1000929,0.48036602805361744
1000930,0.6523938183177542
1000931,0.7769801838457505
1000932,0.7114955134013518
1000933,0.15727310864492342
1000934,0.7823068168846998
1000935,0.7407282540442857
1000936,-0.1945320822255113
1000937,0.35243001608770125
1000938,0.13489615166083088
1000939,0.7813598933284188
1000940,0.9078445820995551
1000941,0.12811394015519406
1000942,0.7280511771567799
1000943,0.7035062878945851
1000944,0.711652034248084
1000945,0.6722853891956588
1000946,0.7354357387596208
1000947,0.7239944058682938
1000948,0.8253582392710177
1000949,0.5185547972958062
1000950,0.7346968007456874
1000951,0.7492448584381264
1000952,0.34557160120742136
1000953,0.6194895453247903
1000954,0.668961937024286
1000955,0.40808288239848045
1000956,0.5615882727506188
1000957,0.5427601622114976
1000958,0.15487332946577148
1000959,0.3700104680735864
1000960,0.7771384277963999
1000961,0.5113140493301436
1000962,0.12932871367405593
1000963,0.05962967882333043
1000964,0.45349428115287643
1000965,0.8834208317711109
1000966,0.5137533401417053
1000967,0.8193583617255809
1000968,0.6894674349976208
1000969,0.5178054516109357
1000970,0.1772849344510961
1000971,0.5061926815314173
1000972,0.05093589093451948
1000973,0.5521149356273308
1000974,-1.0713564391993118
1000975,0.8098881347234149
1000976,0.0388003715291413
1000977,0.8033797456663437
1000978,0.730609824960852
1000979,0.4926775287333075
1000980,0.27715373780060015
1000981,0.5178837020479526
1000982,0.10519333479002393
1000983,0.5344099354267435
1000984,0.7008383321677127
1000985,0.8644050073378123
1000986,0.7825756893676592
1000987,0.37919574463661493
1000988,0.47192845308638554
1000989,0.20691179714344743
1000990,0.8455016345273186
1000991,0.6865091085064889
1000992,0.32887734918586725
1000993,0.6356965729438386
1000994,0.3204164481268931
1000995,0.31856907465055356
1000996,0.8374472590085814
1000997,0.8209916823465718
1000998,0.49287728502625966
1000999,0.1711857201991109
1001000,0.7377951261863858
1001001,-1.5269614596362318
1001002,0.28802312559525456
1001003,0.700041400073433
1001004,0.6370715586125447
1001005,0.46542626875711596
1001006,0.36693202441713585
1001007,0.7352052975939213
1001008,0.0011806795971974358
1001009,0.6510115155747158
1001010,0.2708123842344192
1001011,0.7168451170803097
1001012,-0.4635081393894302
1001013,0.36661692600156487
1001014,0.46717581600620434
1001015,0.8609112876913869
1001016,0.4829581613917769
1001017,0.4093388653392671
1001018,0.21011409697750374
1001019,0.837430465699894
1001020,0.03293986857294879
1001021,0.36584440542283897
1001022,0.5092573289849465
1001023,0.6246593655358709
1001024,-0.200683010364591
1001025,0.8141116893364174
1001026,0.5051966045877504
1001027,0.34690232527841935
1001028,-0.019558648293602567
1001029,0.8417162883089079
1001030,0.6477661185670922
1001031,0.6069647691824518
1001032,0.4529878347969463
1001033,0.759361743945856
1001034,0.4135739174312865
1001035,0.8090332686103316
1001036,0.5867153899958931
1001037,0.47611749445286433
1001038,0.06417407967094586
1001039,0.8455167169666526
1001040,0.8622217978302715
1001041,0.8670628912068761
1001042,0.5620541428711185
1001043,0.738743272928029
1001044,0.5183572098205325
1001045,0.7423066259001234
1001046,0.48081414617639145
1001047,0.5945383237068881
1001048,0.4980941638321539
1001049,0.7540884183657386
1001050,0.7917765443466712
1001051,0.5829521003903517
1001052,0.10242663034498688
1001053,0.5420552908067856
1001054,0.14853652982164392
1001055,0.42708382173560794
1001056,0.5018190310762257
1001057,0.5362734790167395
1001058,0.5280926933968882
1001059,0.8448895177246319
1001060,0.8600031979593211
1001061,0.29177705762347855
1001062,0.6088868653011444
1001063,0.6165423219563131
1001064,0.8313178386444914
1001065,0.717949614469744
1001066,0.5234048993593005
1001067,0.20668212415916556
1001068,0.7951343014492597
1001069,0.27303270811730296
1001070,0.21792330964678674
1001071,0.6572882066172336
1001072,0.7398844978740602
1001073,0.42261494977708447
1001074,0.2573439790403517
1001075,0.8037772258045509
1001076,0.8203515539753471
1001077,0.8694675451974242
1001078,0.6866946377483274
