Id,target
1000079,-2.1299378586368154
1000080,-0.9762624724778322
1000081,-0.701293551599421
1000082,-7.099136106946345
1000083,-5.119271494004364
1000084,-3.2370030058397394
1000085,-7.165221597795407
1000086,-1.579575952563145
1000087,-0.542214874027616
1000088,-5.025261721704391
1000089,-2.6318931512432076
1000090,-7.246917484710179
1000091,-6.036563325582096
1000092,-4.358963830468438
1000093,-1.6632434335063109
1000094,-4.7258247982984924
1000095,-5.756211785640112
1000096,-3.9488637872258434
1000097,-1.629857850357381
1000098,-5.14831518900403
1000099,-3.945123764823448
1000100,-3.8812161582273763
1000101,-6.963479881086946
1000102,-1.9670943238477534
1000103,-1.88851473697023
1000104,-1.2193442953182525
1000105,-5.455790400045686
1000106,-7.118448753805627
1000107,-6.345587509983775
1000108,-1.4595964055541761
1000109,-5.7518849730431745
1000110,-4.02126666328834
1000111,-2.142522354037109
1000112,-3.79425898792972
1000113,-4.5493988499972025
1000114,-1.5877474726781438
1000115,-5.8402225702884
1000116,-4.650063589330532
1000117,-0.8996945603305457
1000118,-4.5151850697720155
1000119,-0.7877870536656539
1000120,-1.9452860952134998
1000121,-3.1376890230630012
1000122,-3.89164401753057
1000123,-7.437072557250549
1000124,-5.03392282549689
1000125,-5.621980588314418
1000126,-4.490116447103525
1000127,-5.148483198732601
1000128,-3.6113948704900154
1000129,-2.833014065308593
1000130,-0.6132414323989237
1000131,-6.241585473155447
1000132,-6.963985763311595
1000133,-5.24369471096223
1000134,-6.268262123830441
1000135,-6.2899692552436495
1000136,-3.517834258910298
1000137,-2.5984787406742016
1000138,-3.2219944097368467
1000139,-3.011037857777943
1000140,-1.7183459563757002
1000141,-3.7817406356493675
1000142,-7.305412907785806
1000143,-3.58934308938855
1000144,-1.0944710382146843
1000145,-3.752020497525777
1000146,-1.648363401418965
1000147,-5.525425675591352
1000148,-4.060657127881585
1000149,-1.7157229588331062
1000150,-6.071255004289679
1000151,-4.413092453358655
1000152,-2.5228229447203536
1000153,-6.407050519506706
1000154,-1.9612152759962447
1000155,-0.6328237885710859
1000156,-1.2570610745962951
1000157,-1.530180805596458
1000158,-0.6095919058828194
1000159,0.1371432975584037
1000160,-1.2693582567459845
1000161,-2.1515765092854284
1000162,-7.267135107289322
1000163,-6.260548860297165
1000164,-4.693256202482187
1000165,-0.16762723905169086
1000166,-6.442412164391936
1000167,-5.949427231036411
1000168,-3.617495448364972
1000169,-4.363677226221005
1000170,-7.6032509775911885
1000171,-3.035555654245024
1000172,-1.9166656637660955
1000173,-1.4374258366831127
1000174,-5.451823272316663
1000175,-5.1623494759695605
1000176,-7.74715372700169
1000177,-4.524919155329711
1000178,-1.6791571821705453
1000179,1.4615552091288366
1000180,-2.882706269187135
1000181,-5.949249299402071
1000182,-2.678833775244903
1000183,-7.50423501822273
1000184,-5.546791979134712
1000185,-0.5127862454641599
1000186,-1.742912078391577
1000187,-3.2912010362835766
1000188,-5.3489842780676815
1000189,-2.8769269136693127
1000190,-2.925568922763633
1000191,-4.129808010435107
1000192,-6.250112295844174
1000193,-3.7099340295706495
1000194,-1.049640836632756
1000195,-0.3854982149623951
1000196,-3.8966283435829148
1000197,-2.3360733261681914
1000198,0.705654726215788
1000199,-5.190937739485225
1000200,-2.0786173353925044
1000201,-2.592655465220262
1000202,-4.413918807985324
1000203,-3.4253845961403884
1000204,-7.599809661214207
1000205,-6.750186653190974
1000206,-4.618451966601993
1000207,-1.889835703104977
1000208,-6.373515303810392
1000209,-3.2317250660783263
1000210,-4.4934345503456
1000211,-5.5771092733983005
1000212,-7.192540731954191
1000213,-4.8125257647411255
1000214,-4.375434559454719
1000215,-3.1219159288414553
1000216,-3.8189891289451983
1000217,-0.8598048980539419
1000218,-2.469984601413474
1000219,-5.364598184707785
1000220,-3.157856241899403
1000221,-1.2770620219612128
1000222,-2.490613183607774
1000223,-0.5222964574666222
1000224,-4.685206964082127
1000225,-4.646719408729645
1000226,-4.7730084255967995
1000227,-6.204633797016963
1000228,-3.7659953761608995
1000229,-4.603422791132268
1000230,-2.9450757272666737
1000231,-3.5131758027602076
1000232,-7.6228832775607405
1000233,-4.331783908734494
1000234,-6.123193596442607
1000235,-0.375858120864065
1000236,-6.17559299271502
1000237,-5.141922856327791
1000238,-3.3709541059180417
1000239,-0.21945011944003356
1000240,-0.7270383492853978
1000241,-3.0870831805110743
1000242,-2.7694262367458617
1000243,-3.8266674118817656
1000244,-8.678703446905677
1000245,-6.127382522743696
1000246,-3.9541999084220647
1000247,-4.2431710405248335
1000248,-4.644979511009792
1000249,-3.845900848462599
1000250,-3.175361962860961
1000251,-6.434580155944746
1000252,-5.265032518398266
1000253,-1.817813382660099
1000254,-4.259550513372104
1000255,-4.733916544061993
1000256,-3.5748827518698727
1000257,-5.155084958705132
1000258,-2.50464191077568
1000259,-2.623544551533347
1000260,-4.691764814933877
1000261,-2.164842009604281
1000262,-2.8010648166185352
1000263,-4.661256985921074
1000264,-6.2004719811057765
1000265,-3.325247030387819
1000266,-2.296181248771715
1000267,-4.596536241053746
1000268,-3.1827873110294616
1000269,-4.017994578561389
1000270,-2.386237485964482
1000271,-2.682130748964578
1000272,-4.474264417492822
1000273,-0.18889350223128965
1000274,-2.9870287640906956
1000275,-3.238059692617352
1000276,-3.9681278050328914
1000277,-6.730367212997072
1000278,-4.675162036229139
1000279,-3.414815394486526
1000280,-3.1661268695975386
1000281,-3.201004890406971
1000282,-5.225911303511339
1000283,-6.4505673689848475
1000284,-5.824046386227408
1000285,-2.1239431962005764
1000286,-0.3840332303224585
1000287,-8.18661809077914
1000288,-1.802623340615164
1000289,-0.18906154795633467
1000290,-2.929446356840439
1000291,-1.396142070292187
1000292,-1.01364151225956
1000293,-2.0329043133474958
1000294,-6.065903517477919
1000295,-6.061071739702715
1000296,-3.9864129648615023
1000297,-2.756323609474039
1000298,-5.269973968842446
1000299,-6.771483628204053
1000300,-1.948275304483186
1000301,-6.757139319179206
1000302,-2.914528159756668
1000303,-4.56592787850688
1000304,-1.3633885487428077
1000305,-5.6646292823139515
1000306,-6.133911958392485
1000307,-4.596178767111623
1000308,-1.7822266882814062
1000309,-1.9461187708433698
1000310,0.31360289479886605
1000311,-2.2289074096788597
1000312,-1.049606628043275
1000313,-3.2976505204676396
1000314,-4.002800613427533
1000315,-1.7315877871720953
1000316,-3.5171656011574384
1000317,-1.7104961091411242
1000318,-6.518504187076239
1000319,-1.988456939324777
1000320,-4.717717700825201
1000321,-1.9260859605647282
1000322,-2.6125334126831383
1000323,-3.185871874587249
1000324,-4.858380551495514
1000325,-1.833118854796791
1000326,-4.036495488051336
1000327,-3.196865174582993
1000328,-3.111713240978686
1000329,-6.244518021235201
1000330,-6.851824477660545
1000331,-2.8552363139699244
1000332,-6.276708255181992
1000333,-6.782738411653247
1000334,-2.5155225165517283
1000335,-3.6822492289938413
1000336,-5.312251565318506
1000337,-1.7234903224420786
1000338,0.27208451110603527
1000339,-0.5067188254275807
1000340,-1.9270384312037854
1000341,-2.9818876052403565
1000342,-3.108394769132728
1000343,-5.754646407444353
1000344,-2.5663686967714217
1000345,-5.962012929585891
1000346,-5.689808064271746
1000347,-2.568829262971204
1000348,-3.5402327167563077
1000349,-3.474060706705846
1000350,-5.952630616087531
1000351,-3.74424628281874
1000352,-5.5649036373435905
1000353,-3.0334151941414023
1000354,-7.983755623246124
1000355,-3.0424960709145727
1000356,-4.02990154023988
1000357,-6.422613703488835
1000358,-6.672022984727756
1000359,-6.130553703122654
1000360,-0.20501020236350254
1000361,-2.196581785374648
1000362,-1.4945183440293026
1000363,-2.0737512213677087
1000364,-3.024184713099693
1000365,-6.431529652417153
1000366,-5.963575386434423
1000367,-2.9398533070057566
1000368,-7.981248558362027
1000369,-5.109283111261928
1000370,-5.800945318462269
1000371,-1.5320074158643617
1000372,-6.870803780702883
1000373,-7.16428579087205
1000374,-0.5147992350328736
1000375,-6.695534459006572
1000376,-1.0893959254379242
1000377,-0.3633000636639254
1000378,-2.0410703090843154
1000379,-0.5824164565950607
1000380,-5.157701569192692
1000381,-1.151923368107025
1000382,-3.8430849262441513
1000383,-6.208628437088718
1000384,-6.8748055299144175
1000385,-2.49887529346228
1000386,-6.856496673843697
1000387,-1.479972497831198
1000388,-6.08905418791846
1000389,-6.968767573372766
1000390,-3.38346345004695
1000391,-7.222423794056894
1000392,-4.011508747642039
1000393,-4.675462650695016
1000394,-3.961372018739492
1000395,-3.613225640870281
1000396,-7.168933308209826
1000397,-4.9897404709412045
1000398,-4.456011641042651
1000399,-4.116183897208828
1000400,-2.2449038022166805
1000401,-5.764030664622149
1000402,-8.440735340948557
1000403,-2.9717413436804883
1000404,-4.341564313529093
1000405,-4.2698724903167955
1000406,-6.128430059076086
1000407,-1.5906462051015873
1000408,-2.8301968925243024
1000409,-1.0406407705500498
1000410,-3.558431555481106
1000411,-3.3967327396680913
1000412,-3.3751246746421333
1000413,-0.9095175753226532
1000414,-6.66095615258103
1000415,-7.325567755013865
1000416,-3.7002329479266765
1000417,-0.26642051150622326
1000418,-3.4631740651168323
1000419,-2.66603348911662
1000420,-3.5928632224207773
1000421,-4.892031478910161
1000422,-5.758489050074534
1000423,-5.820175305768153
1000424,-5.683621796321443
1000425,-1.5110668022196414
1000426,-6.583137988107943
1000427,-5.581529239258006
1000428,-2.246201033646404
1000429,-1.0579266292748635
1000430,-1.3951934239089159
1000431,-1.9086621610034102
1000432,-1.183832367348646
1000433,-3.2051312080232504
1000434,-6.766745499708649
1000435,-0.9975841022019778
1000436,-1.5173146558130859
1000437,-6.388295217657029
1000438,-3.9233311369189576
1000439,-3.6158460817578364
1000440,-5.855055635164
1000441,-3.1047862492951883
1000442,-4.394603222801075
1000443,-5.256431161903302
1000444,-6.249865253110271
1000445,-5.208573365468475
1000446,-1.8688391578245156
1000447,-1.7403556726300997
1000448,-5.327914198007371
1000449,-2.431172563814323
1000450,-5.08963819672216
1000451,-4.174574953779258
1000452,-4.3530796933227425
1000453,-5.550323082267348
1000454,-3.6809740729679072
1000455,-6.046535969584977
1000456,-0.8742769926370064
1000457,-3.14240122741813
1000458,-6.605696907352904
1000459,-4.205186923274931
1000460,0.32422430693225657
1000461,-3.4294924820521544
1000462,-6.977309640871535
1000463,-4.352476775959477
1000464,-0.15885790753840734
1000465,-2.4008293267198915
1000466,-2.4973673487571286
1000467,-6.351421265382431
1000468,-2.515727591361406
1000469,-2.688320143544354
1000470,-1.0078008568593546
1000471,-4.088681613113705
1000472,-4.899438384820838
1000473,-3.48506966224616
1000474,-1.1759263084003146
1000475,-6.656164604993475
1000476,-7.542273133495224
1000477,-2.9263116123803643
1000478,-1.581821402701003
1000479,-0.8313118385336438
1000480,-3.795311381848276
1000481,-3.7092611123741794
1000482,-5.166579627315151
1000483,-2.5514982090119553
1000484,-4.790761871466676
1000485,-5.02303137690083
1000486,-2.633086805132566
1000487,-6.880227264103238
1000488,-6.3747815977305144
1000489,-0.5813902451450317
1000490,-4.833006259534809
1000491,-2.0749709713215516
1000492,-3.2486031318473674
1000493,-4.881949255504145
1000494,-1.3874740973482549
1000495,-4.727201575557801
1000496,-5.693148304281136
1000497,-3.172041937454242
1000498,-2.4838721777157486
1000499,-1.408738480776195
1000500,-4.189178107116223
1000501,-4.871738420826659
1000502,-5.72841416739666
1000503,-5.610311624850868
1000504,-3.4575709216160293
1000505,-3.0752403472055634
1000506,-4.864348820136663
1000507,-6.3180543006870415
1000508,-6.4879360612811485
1000509,-8.013589605805674
1000510,-3.879174540584579
1000511,-5.466841138430671
1000512,-7.578402521223712
1000513,-2.7972297325982804
1000514,-2.1515988240834143
1000515,-1.54518177552055
1000516,-1.80472998135863
1000517,-2.2606627332126825
1000518,-7.313130759079286
1000519,-0.656598279754169
1000520,-1.6372198495342787
1000521,-6.235309434080833
1000522,-4.456405076695958
1000523,-4.22537657996941
1000524,-2.6105202764856927
1000525,-1.3791093309443339
1000526,-0.8277355108636026
1000527,-3.2538275420181164
1000528,-3.49641014154954
1000529,-6.014493358396829
1000530,-6.926137749085478
1000531,-1.47947176847293
1000532,-5.818965491945328
1000533,-6.024461133727852
1000534,-5.745812407158001
1000535,-4.956284340136642
1000536,-5.5728487502275295
1000537,-6.974833663640291
1000538,-6.2573364687776065
1000539,-1.3293601022738368
1000540,-3.7068324423429004
1000541,-6.210662709216079
1000542,-3.758593803819362
1000543,-3.8059752510404263
1000544,-7.13744551255958
1000545,-0.528874494966951
1000546,-6.564299031305531
1000547,-4.4217364818382165
1000548,-5.172440387548026
1000549,-4.047593855756071
1000550,-5.966406657998273
1000551,-4.366884627827298
1000552,-5.643487698744588
1000553,-5.44618426612066
1000554,-5.893344910381381
1000555,-3.23379456165001
1000556,-7.2420057931474116
1000557,-4.217115984874496
1000558,-4.234357223249551
1000559,-2.904717459704064
1000560,-0.2161859373858932
1000561,-6.957912078405504
1000562,-7.1445038776385195
1000563,-2.443697586748681
1000564,-5.678241761035628
1000565,-3.3646149698629557
1000566,-5.848683907079543
1000567,-3.7056867513932152
1000568,-6.306569929016277
1000569,-1.7333451251963559
1000570,-3.382212146072377
1000571,-3.4410204805336893
1000572,-4.6022857944452245
1000573,-3.3798543753611936
1000574,-4.727829686028829
1000575,-2.1563833866663815
1000576,-3.089239796154065
1000577,0.1947618984124757
1000578,-3.084786408319746
1000579,1.488473831611171
1000580,-0.20185851219186723
1000581,-6.097529097089614
1000582,-3.2654106551436795
1000583,-5.941816734559646
1000584,-2.8202922105089763
1000585,-5.947344100458087
1000586,-1.4168677802637335
1000587,-4.719323237836161
1000588,-3.704175450989204
1000589,-4.884912386626557
1000590,-4.329035995332932
1000591,-2.5116878094157666
1000592,-5.392453539667928
1000593,-4.475647678362098
1000594,-1.8532943043908794
1000595,-7.648169045777665
1000596,-3.057447558965754
1000597,-3.515599826846506
1000598,-2.5721670924896745
1000599,-0.8223039026128292
1000600,-2.8861411580427587
1000601,-3.271266093453353
1000602,-6.450477651834281
1000603,-2.023048244631778
1000604,-4.796519805894907
1000605,-3.2353886854236666
1000606,-4.3937654309178935
1000607,-0.7377418499518704
1000608,-2.0396924627359883
1000609,-5.794213979543516
1000610,-2.3462812961376676
1000611,-1.1444510273299668
1000612,-1.0143440137922175
1000613,-5.7688779328407005
1000614,-4.549930326047596
1000615,-1.7982958130852293
1000616,-2.452947751271108
1000617,-8.153681542079912
1000618,-3.270119985682531
1000619,-5.567234202369586
1000620,-5.40250409199742
1000621,-1.471191219456867
1000622,-6.615985196077958
1000623,-5.690008845511161
1000624,-6.118017413157352
1000625,-7.711527005656883
1000626,-1.6744620385736235
1000627,-6.219494897878942
1000628,-1.242843264002862
1000629,-2.4979437374477236
1000630,-0.9120752167833412
1000631,-4.043375589309292
1000632,-2.416125554873602
1000633,-3.8400996490727364
1000634,-4.0336520734171275
1000635,-3.304498004924159
1000636,-1.7942056520482235
1000637,-2.7493113130353697
1000638,-5.798320677850317
1000639,-4.995185048579286
1000640,-1.417046064334436
1000641,-6.144937006881849
1000642,-6.3427851514772176
1000643,-4.7483950184008865
1000644,-4.421697357174371
1000645,-2.8320545349876687
1000646,-3.0274722061051302
1000647,-3.4960590840178782
1000648,-5.937703134226325
1000649,-5.190069066317853
1000650,-5.287669071133761
1000651,-7.142148317460027
1000652,-3.880730680676973
1000653,-1.853536590593774
1000654,-1.789495008972143
1000655,-2.4550393170067775
1000656,-2.0436228898331317
1000657,-6.66596994289487
1000658,-2.7252614012502105
1000659,-3.630736347156985
1000660,-2.229996298217702
1000661,-5.464730622674152
1000662,-6.040291952599868
1000663,-2.4331744091543346
1000664,-3.433742100334764
1000665,-5.9783715712509515
1000666,-6.5304066619161105
1000667,-3.0925989969346928
1000668,-3.0583959510654823
1000669,-4.063569093298995
1000670,-2.796093731877822
1000671,-1.3140961286103154
1000672,-3.3457298740973145
1000673,-1.8756648787716284
1000674,-5.835319719269661
1000675,-0.8109747868876891
1000676,-4.351379593540545
1000677,-1.9188131695667483
1000678,-4.503723530151506
1000679,-5.127664769244392
1000680,-2.9954440690801096
1000681,-5.486787782098404
1000682,-5.819799782647153
1000683,-0.9465168611869719
1000684,-1.4390446821414398
1000685,-5.521354779825017
1000686,-1.8916313959252242
1000687,-6.7733691665827305
1000688,-5.101583837535792
1000689,-7.800272437224655
1000690,-5.33697302428271
1000691,-4.100679764942737
1000692,-4.0595032941773015
1000693,-3.7048204005397993
1000694,-3.668053869449209
1000695,-4.567920467122219
1000696,-3.7764594175391197
1000697,-7.313138159164147
1000698,-6.761473409563617
1000699,-3.7808639310978083
1000700,-3.7005193518318573
1000701,-0.6315928579047934
1000702,-3.4235223343872523
1000703,-4.415535487051557
1000704,-1.8761966202644853
1000705,-5.4085399651266615
1000706,-4.715919353110191
1000707,-3.8294604844017965
1000708,-6.000303930935138
1000709,-1.5184313253295052
1000710,-5.5735519323336025
1000711,-5.977052813794193
1000712,-3.1065847774513555
1000713,-4.659836928050375
1000714,-3.4636167407677543
1000715,-4.78605102121167
1000716,-1.1172599860914376
1000717,-4.5154711579013
1000718,-4.718825126069506
1000719,-4.421081021019869
1000720,-6.0887531737110665
1000721,-2.1517049667345
1000722,-4.064953576856529
1000723,-5.323614163004157
1000724,-2.209535065102993
1000725,-1.4368913737078517
1000726,-2.326401447453683
1000727,-5.64689812678551
1000728,-6.676383071894987
1000729,-3.1185707295198046
1000730,-6.193385803340085
1000731,-2.9675343451024414
1000732,-3.130609499711083
1000733,-3.830202073348108
1000734,-5.950375022528982
1000735,-3.3639430891837585
1000736,-3.9672194416461037
1000737,-6.554955540134804
1000738,-7.343221412515316
1000739,-4.185628138370053
1000740,-6.699806486393167
1000741,-6.941278439204695
1000742,-1.1616777502396638
1000743,-3.3036542442187145
1000744,-7.698189899300174
1000745,-7.029833143685403
1000746,-1.9233759741945213
1000747,-4.502410302732629
1000748,-1.4192821386953223
1000749,-6.115242314277605
1000750,-2.391026199440337
1000751,-1.8310555336383894
1000752,-3.7057858400281507
1000753,-7.411289429812654
1000754,-1.0793553976393113
1000755,-5.355919765639419
1000756,-5.72859164248543
1000757,-6.494646787964355
1000758,-4.265869340564584
1000759,-3.6835854477573258
1000760,-2.4242364087664603
1000761,-5.667130319000878
1000762,-4.250893504775048
1000763,-0.4252594792571669
1000764,-3.9307009257043775
1000765,-3.4206012533416197
1000766,-6.199341928886289
1000767,-0.7887161318253435
1000768,-7.149642618367455
1000769,-3.4304792047560624
1000770,-5.7590377621465105
1000771,-2.769296362240846
1000772,-2.4523438717934285
1000773,-1.0428727004287235
1000774,-5.623833812738633
1000775,-2.525512571645446
1000776,-2.5136618503895853
1000777,-1.7469534438730698
1000778,-2.803401096891877
1000779,-5.190438622195604
1000780,-2.7186307067635958
1000781,-4.20476034594358
1000782,-4.2055143659925855
1000783,-5.2403677138592215
1000784,-3.6195314005101
1000785,-2.171869956445029
1000786,-1.1649183448807445
1000787,-3.3639661653067874
1000788,-2.718956772756659
1000789,-3.3928719359750845
1000790,-4.587533024068343
1000791,-4.5014951849039555
1000792,-2.161306383629816
1000793,-7.171365140362592
1000794,-7.4093544730467364
1000795,-2.2686057163252933
1000796,-5.865955101343847
1000797,-6.738200542179455
1000798,-1.6680141832174096
1000799,-5.359430356124954
1000800,-3.5688843781752295
1000801,-1.1336006945316068
1000802,-3.1303571971943427
1000803,-5.047365479324672
1000804,-3.6581034071835923
1000805,-1.6019180823022996
1000806,-1.6883535220572121
1000807,-6.4556314284627225
1000808,-2.7216588984686028
1000809,-4.837745831877843
1000810,-4.048780932621811
1000811,-5.786502900557122
1000812,-4.726487792360475
1000813,-3.3482890766777964
1000814,-4.931852257383253
1000815,-4.398929724358957
1000816,-1.2754022862205519
1000817,-4.083991124757346
1000818,-4.161846322176861
1000819,-3.708542398958444
1000820,-3.7103417581482563
1000821,-5.982882284026775
1000822,-4.995826505582323
1000823,-1.8719696883555144
1000824,-6.443708353200984
1000825,-1.0337361413162185
1000826,-4.704192166717528
1000827,-3.6585467505746503
1000828,-3.5242478701046807
1000829,-2.685221695172925
1000830,-1.9806365009104168
1000831,-3.824943333588979
1000832,-8.301101946644758
1000833,-1.5440052028744349
1000834,-2.951048596939102
1000835,-6.87705727253116
1000836,-2.0519788476101324
1000837,0.23961580755372758
1000838,-4.120886476973587
1000839,-7.979382710710092
1000840,-4.232778751948946
1000841,-4.222452309350259
1000842,-4.612718577640194
1000843,0.42899980410360516
1000844,-4.193718664280263
1000845,-2.2862087491277117
1000846,-6.244531446849564
1000847,-3.022999758065678
1000848,-4.2644320599721395
1000849,-6.046336275757611
1000850,-3.4591301952682514
1000851,-2.9577020165217123
1000852,-4.407210502409043
1000853,-2.1957044609521126
1000854,-3.8108565208107947
1000855,-3.6808245427100386
1000856,-5.961328822516066
1000857,0.7143436237944787
1000858,-2.9827428519702543
1000859,-0.8172819998895671
1000860,-6.886016990980671
1000861,-3.260044431690261
1000862,-0.05326331184196231
1000863,-7.888065999937777
1000864,-6.323862927478695
1000865,-1.878518269788156
1000866,-2.524239398895087
1000867,-1.8992800324672119
1000868,-6.8977917329986305
1000869,-4.715843517738383
1000870,0.5574158212205815
1000871,-1.861945357898032
1000872,-2.611140569571919
1000873,-4.905969946233589
1000874,-6.203134200194555
1000875,-1.8762057141774704
1000876,-1.7883495097364075
1000877,-6.638906180918848
1000878,-2.585929127879904
1000879,-6.17290206751025
1000880,-4.213723426176679
1000881,-0.33592791029113256
1000882,-1.6984773742754131
1000883,-3.3866623505256714
1000884,-6.243507531859419
1000885,-1.2411701976922922
1000886,-5.419532447922826
1000887,-5.231650681913443
1000888,-6.01493870240437
1000889,-4.939995180932648
1000890,-0.600538010885832
1000891,0.8877313564219662
1000892,-6.667911867808149
1000893,-2.4854661939201166
1000894,-5.148282967500493
1000895,-6.025843838749168
1000896,-2.9612821004842553
1000897,-6.127727184334107
1000898,-2.7126264179339943
1000899,-3.02158234797533
1000900,-4.18443590307279
1000901,-2.5960816573872547
1000902,-0.32351472641456436
1000903,-3.711665104355796
1000904,-6.177299459553301
1000905,-6.658269790030149
1000906,-3.3598927182116474
1000907,-4.1704763553704
1000908,-1.6112842787368062
1000909,-6.27574054864553
1000910,-6.346167607181938
1000911,-1.7249499286060401
1000912,-5.659331392111836
1000913,-8.010006073172999
1000914,-4.195203051253115
1000915,-3.0478334598449517
1000916,-3.392205269034636
1000917,-4.692853206915878
1000918,-2.870171523015564
1000919,-7.362153407741248
1000920,-0.5253870200375026
1000921,-1.9175844493542344
1000922,-5.548522300640783
1000923,-4.426810767972236
1000924,-5.435444239586078
1000925,-4.5361611928869925
1000926,-5.6462511041136665
1000927,-2.1778766807515955
1000928,-3.150624085496309
1000929,-2.90761700966501
1000930,-4.448407608159777
1000931,-5.958831122980609
1000932,-5.149440250078575
1000933,-1.4106338308389215
1000934,-6.044078628627455
1000935,-5.523588448529898
1000936,-0.6299480109270572
1000937,-2.2981029115053766
1000938,-1.3385101686733103
1000939,-6.0102513938828945
1000940,-8.036481762259866
1000941,-1.2917741731391867
1000942,-5.333437698001027
1000943,-5.016494190349758
1000944,-5.105839721486622
1000945,-4.6537612952881
1000946,-5.411785304924562
1000947,-5.297279666728235
1000948,-6.727551629659481
1000949,-3.3589808909767584
1000950,-5.393388388947116
1000951,-5.631571611416729
1000952,-2.203543341534371
1000953,-4.197867550300937
1000954,-4.583088992492577
1000955,-2.5691591040965926
1000956,-3.5848107691489766
1000957,-3.3535045630016485
1000958,-1.3283456199352597
1000959,-2.39084157293125
1000960,-5.823791950261583
1000961,-3.276746052863495
1000962,-1.3779061426614865
1000963,-1.162159151148058
1000964,-2.9178369051392266
1000965,-7.3248248814127574
1000966,-3.17180817280083
1000967,-6.439062064215086
1000968,-4.952517033660177
1000969,-3.337041551405333
1000970,-1.492769507311321
1000971,-3.116755124645093
1000972,-1.2514776390653002
1000973,-3.5481788189193235
1000974,0.12637816783360778
1000975,-6.379995267189804
1000976,-1.1666019243613968
1000977,-6.256651605409085
1000978,-5.339267958339964
1000979,-3.123839392125913
1000980,-1.9282949330288228
1000981,-3.3030442959401825
1000982,-1.4129936811740382
1000983,-3.5198440065110996
1000984,-5.0329802645162935
1000985,-7.207769602499662
1000986,-5.987379531273494
1000987,-2.3310177833739636
1000988,-2.9599934179738323
1000989,-1.6183339375675838
1000990,-6.947772016349788
1000991,-5.221464632013939
1000992,-2.1832436399918285
1000993,-4.359899752550721
1000994,-2.049897501127881
1000995,-2.234544880307684
1000996,-6.783001357270031
1000997,-6.576655911172454
1000998,-3.124729903257514
1000999,-1.5069106169882485
1001000,-5.506834235552968
1001001,-0.007554764626733768
1001002,-1.9590129933086982
1001003,-5.054138587254174
1001004,-4.338791028685331
1001005,-2.875372590865214
1001006,-2.3352427434311367
1001007,-5.275718540773488
1001008,-0.9441468824605952
1001009,-4.49500403900288
1001010,-1.8439208606705926
1001011,-5.247942185974443
1001012,0.33411095054714623
1001013,-2.34909900682839
1001014,-2.946176426323789
1001015,-7.089626162804578
1001016,-2.9698248959992135
1001017,-2.5643918533072183
1001018,-1.6889904711125752
1001019,-6.79075952202969
1001020,-1.174763755991108
1001021,-2.3593522383420282
1001022,-3.2460526375994787
1001023,-4.349606802228206
1001024,-0.6104563963030669
1001025,-6.390671675000788
1001026,-3.1244790837498586
1001027,-2.2558647870638544
1001028,-0.9534812340008845
1001029,-7.02063361567801
1001030,-4.456776221475868
1001031,-4.09076596010598
1001032,-2.909917995541158
1001033,-5.706873925875094
1001034,-2.6650965405964375
1001035,-6.4013907574716695
1001036,-3.795581319609044
1001037,-2.9897694304838764
1001038,-1.1013989788032936
1001039,-6.9630803470802425
1001040,-7.138979381531508
1001041,-7.278244526409132
1001042,-3.666427258373935
1001043,-5.49927422410639
1001044,-3.2706456524780068
